"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
31,2987.876,4967.133,6390.87,7484.581,8266.308,8824.711,9258.308,9553.149,9765.995,9925.118,10034.548,10112.792,10169.739,10212.55,10240.264,10259.887,10272.907,10282.982,10288.903,10294.359,10296.808,10299.722,10300.559,10302.109,10302.543,10302.915,10303.349,10303.69,10303.814,10303.845,10303.969,10303.876,10303.907,10303.969,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304,10304
32,3067.328,5083.392,6520.576,7574.336,8343.68,8916.192,9303.712,9596.736,9803.136,9954.592,10054.88,10124.544,10179.68,10215.68,10238.816,10259.424,10270.464,10278.144,10284.096,10287.04,10290.304,10292.256,10293.76,10294.592,10295.008,10295.424,10295.488,10295.648,10295.84,10295.936,10295.936,10295.904,10295.968,10295.968,10296,10296,10296,10296,10295.968,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296
33,3128.097,5155.881,6640.65,7693.614,8453.967,8994.342,9381.564,9656.652,9850.758,9997.674,10089.084,10149.243,10200.525,10231.248,10253.985,10270.518,10279.428,10285.896,10292.067,10295.004,10297.941,10299.36,10300.647,10300.614,10301.472,10301.307,10301.703,10301.868,10301.835,10301.934,10302,10302,10301.967,10301.967,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302,10302
34,3167.85,5236.478,6716.294,7794.332,8538.966,9062.056,9433.608,9703.33,9881.116,10017.422,10099.804,10158.454,10199.764,10230.942,10252.294,10263.514,10272.524,10277.216,10281.432,10284.56,10286.498,10288.164,10288.572,10289.184,10289.354,10289.762,10289.864,10289.762,10290,10289.966,10289.932,10289.932,10290,10289.966,10289.966,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290
35,3215.795,5335.535,6814.53,7856.27,8602.925,9107.94,9469.7,9715.89,9892.955,10008.77,10083.635,10149.015,10185.485,10210.65,10225.56,10236.55,10245.895,10251.425,10254.435,10255.905,10257.34,10258.075,10258.985,10259.195,10259.685,10259.79,10259.93,10259.86,10259.895,10259.965,10259.965,10259.965,10260,10259.965,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260
36,3300.28,5404.624,6915.832,7954.36,8686.384,9159.892,9512.512,9751.336,9907,10023.82,10097.584,10145.32,10180.204,10204.288,10217.932,10232.476,10236.904,10240.756,10243.852,10245.112,10247.056,10247.848,10248.316,10248.424,10248.676,10248.928,10248.856,10248.928,10248.928,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249,10249
37,3355.8,5509.089,7014.175,8050.767,8749.586,9241.242,9579.866,9799.165,9957.673,10051.912,10127.059,10169.276,10200.43,10221.594,10236.024,10243.017,10250.158,10253.673,10256.152,10256.855,10258.298,10258.742,10259.149,10259.408,10259.741,10259.889,10259.963,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260,10260
38,3420.952,5604.546,7096.958,8120.906,8824.856,9307.38,9610.696,9828.284,9983.704,10075.208,10132.588,10177.542,10206.27,10223.104,10235.682,10242.75,10248.564,10252.06,10253.466,10254.492,10255.404,10255.784,10256.468,10256.734,10256.848,10256.886,10256.924,10257,10257,10257,10257,10256.962,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257
39,3464.764,5687.569,7171.48,8202.25,8878.549,9340.27,9649.618,9853.978,9984.628,10075.342,10130.371,10173.973,10194.214,10210.477,10223.581,10228.651,10233.292,10235.983,10237.582,10238.323,10239.532,10239.259,10239.454,10239.805,10239.883,10239.961,10239.883,10240,10239.961,10239.961,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240,10240
40,3549.16,5791.92,7277.68,8301.84,8960.04,9398.68,9696.48,9886.48,10020.28,10097.6,10160.32,10189.08,10211.96,10226.44,10233.84,10240.64,10243.28,10246.72,10248.04,10248.68,10249.24,10249.32,10249.52,10249.92,10250,10249.96,10249.96,10250,10250,10249.96,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250,10250
41,3613.897,5868.077,7330.711,8334.104,8984.364,9416.422,9681.61,9876.196,9998.54,10072.176,10123.713,10152.864,10173.61,10184.803,10193.29,10198.087,10201.654,10203.458,10204.401,10204.811,10205.508,10205.754,10205.877,10205.713,10205.836,10205.959,10205.918,10205.959,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206,10206
42,3686.284,5964.07,7417.312,8421.448,9075.514,9493.876,9760.912,9926.266,10040.59,10111.612,10155.208,10184.86,10204.558,10214.596,10222.912,10227.322,10230.178,10231.27,10232.908,10232.992,10233.664,10233.832,10233.916,10233.916,10233.916,10233.916,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234,10234
43,3716.376,6023.627,7494.829,8493.719,9091.591,9503.273,9761.617,9932.542,10030.023,10098.78,10142.64,10168.569,10182.888,10192.434,10198.798,10202.195,10204.818,10206.065,10206.796,10207.011,10207.527,10207.914,10207.871,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208,10208
44,3787.568,6116.092,7579.664,8536.752,9162.696,9567.628,9798.892,9962.616,10052.42,10112.832,10153.972,10176.764,10193.528,10201.184,10207.08,10209.896,10212.844,10213.812,10214.34,10214.164,10214.824,10214.692,10214.912,10215,10215,10214.956,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215,10215
45,3832.53,6170.595,7637.685,8603.52,9206.97,9592.8,9824.37,9969.9,10066.875,10124.475,10157.955,10182.255,10190.31,10198.995,10205.655,10207.905,10209.3,10211.235,10211.37,10211.505,10211.775,10211.955,10211.865,10212,10211.955,10211.955,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212,10212
46,3895.666,6264.942,7725.35,8670.282,9252.228,9610.982,9841.902,9985.192,10065.692,10120.938,10149.136,10170.066,10183.36,10189.064,10192.192,10195.596,10197.436,10198.08,10197.988,10198.54,10198.494,10198.954,10198.954,10199,10199,10199,10199,10198.954,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199,10199
47,3947.936,6315.749,7772.514,8693.761,9264.811,9629.296,9844.274,9973.477,10059.91,10103.808,10133.935,10150.432,10163.733,10167.211,10171.159,10172.616,10174.261,10175.107,10175.389,10175.718,10175.812,10175.906,10176,10175.953,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176,10176
48,4021.936,6397.36,7864.672,8792.272,9341.248,9675.088,9881.44,10008.688,10080.832,10129.024,10153.6,10170.976,10180.192,10184.656,10187.968,10190.08,10190.896,10191.28,10191.664,10191.808,10191.904,10191.952,10192,10192,10191.952,10191.952,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192
49,4081.468,6447.629,7924.783,8835.252,9374.987,9705.884,9904.726,10029.235,10098.619,10141.298,10165.406,10179.175,10188.534,10194.561,10196.129,10198.334,10198.922,10199.02,10199.804,10199.853,10199.951,10200,10199.951,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200
50,4107.15,6568.1,8022.8,8879.5,9425,9745.95,9930.1,10040.3,10114.65,10148.1,10171.6,10183.05,10191.5,10194.8,10197.2,10198.35,10199.25,10199.25,10199.8,10199.95,10199.95,10200,10199.95,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200
