"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
29,279.456,466.5379,607.5156,713.8035,793.858,852.2553,895.416,929.4794,952.923,971.1872,984.2778,994.7787,1001.6285,1006.6977,1010.6069,1013.4605,1015.1193,1016.5171,1017.6017,1018.3093,1018.811,1019.159,1019.4142,1019.6085,1019.71,1019.8318,1019.8985,1019.9304,1019.9391,1019.9449,1019.9826,1019.9652,1019.9884,1019.9913,1019.9942,1019.9942,1019.9942,1019.9971,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
30,288.27,478.062,620.403,727.527,806.901,864.561,906.516,938.835,962.781,979.215,991.134,1000.341,1006.932,1011.363,1014.861,1017.273,1019.031,1020.201,1021.017,1021.641,1022.001,1022.373,1022.571,1022.739,1022.823,1022.868,1022.895,1022.961,1022.982,1022.979,1022.973,1022.988,1022.997,1023,1022.994,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
31,293.5532,488.2859,633.1706,739.0418,815.6428,872.7975,915.6953,945.4274,968.4449,984.4998,995.6691,1003.6113,1009.4734,1014.0676,1017.149,1019.1175,1020.6334,1021.6068,1022.4035,1022.8685,1023.2312,1023.4947,1023.6249,1023.7458,1023.8171,1023.8946,1023.9101,1023.9473,1023.9659,1023.9752,1023.9814,1023.9907,1023.9969,1023.9969,1023.9938,1023.9969,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024
32,300.5744,495.2624,641.4256,749.7264,824.8752,882.12,922.2832,950.8208,971.8992,987.48,997.0192,1005.5792,1010.5424,1014.4208,1017.0128,1018.9776,1020.1456,1021.176,1021.8544,1022.2192,1022.4272,1022.6288,1022.7408,1022.8208,1022.8688,1022.9232,1022.9488,1022.9584,1022.9776,1022.9808,1022.9872,1022.9968,1022.9968,1022.9968,1023,1023,1023,1022.9968,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
33,303.6228,506.4111,651.7926,757.7292,831.801,887.6634,926.1051,952.944,974.031,988.2903,997.2465,1004.193,1009.3674,1012.2417,1014.6903,1016.568,1017.8385,1018.3929,1018.9539,1019.3334,1019.6007,1019.6964,1019.7789,1019.8713,1019.9043,1019.9505,1019.9769,1019.9835,1019.9835,1019.9967,1019.9934,1019.9967,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
34,311.3666,510.9636,659.5538,763.196,837.2276,891.1312,927.9362,955.2824,972.8842,985.318,995.1678,1001.2062,1005.8234,1008.6794,1010.6242,1012.1406,1013.011,1013.555,1014.1602,1014.3982,1014.5988,1014.7416,1014.83,1014.8674,1014.9558,1014.9524,1014.9728,1014.983,1014.9932,1014.983,1014.9966,1014.9966,1014.9966,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015
35,315.4655,519.3685,662.4205,767.319,840.2205,891.842,927.4545,952.3185,969.5105,981.911,990.0765,995.9495,999.719,1002.519,1004.374,1005.5325,1006.1275,1006.8975,1007.279,1007.552,1007.6815,1007.825,1007.909,1007.9195,1007.951,1007.9615,1007.972,1007.986,1007.9965,1007.993,1008,1007.9965,1008,1007.9965,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008
36,315.2916,521.8272,670.6692,769.95,839.9736,890.154,924.5808,947.9592,963.9072,975.348,983.6712,988.2144,992.2032,994.2192,995.7852,996.9264,997.6788,998.0856,998.4636,998.6976,998.7444,998.8416,998.892,998.9424,998.964,998.9748,998.9856,998.9928,998.9964,999,998.9964,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
37,332.4794,548.5446,695.664,800.3259,871.5361,920.3946,953.9166,977.5115,993.2846,1004.4216,1011.1556,1016.2357,1019.8469,1021.8486,1023.5099,1024.2499,1024.8641,1025.2711,1025.5597,1025.7373,1025.8224,1025.8779,1025.9371,1025.9445,1025.9704,1025.9963,1025.9926,1025.9963,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026
38,334.7766,547.2536,696.7456,799.129,868.384,916.226,948.9364,969.2208,984.1168,994.5174,1001.1256,1005.4386,1008.4672,1010.5762,1011.7352,1012.461,1013.1488,1013.449,1013.6086,1013.7986,1013.8556,1013.924,1013.9734,1013.9734,1013.981,1014,1013.9924,1014,1014,1013.9962,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014
39,333.2677,550.291,697.8397,795.8506,862.5094,907.7806,939.9478,959.9704,973.3357,982.2979,988.7875,992.8084,995.3044,996.8332,998.0383,998.7598,999.1459,999.5671,999.6451,999.7855,999.8791,999.9337,999.9532,999.9883,999.9844,1000,999.9883,999.9961,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
40,349.56,573.448,724.1,823.16,891.564,936.208,967.136,987.212,1000.388,1009.272,1014.772,1018.324,1020.64,1022.312,1023.448,1023.932,1024.376,1024.628,1024.708,1024.816,1024.908,1024.956,1024.952,1024.98,1024.984,1024.992,1025,1024.984,1025,1025,1025,1025,1024.996,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025
41,349.0398,570.2758,720.0816,816.7514,882.376,926.3116,955.4667,973.8634,985.7124,993.4532,998.8652,1002.4035,1004.3223,1005.5769,1006.7126,1007.1923,1007.3768,1007.7048,1007.8114,1007.8647,1007.918,1007.9549,1007.9754,1007.9795,1007.9918,1007.9877,1007.9959,1007.9959,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008
42,350.2976,568.9202,713.0222,809.513,872.6012,913.1438,940.0532,958.025,968.9534,976.4462,981.0578,984.2876,985.8332,987.0848,987.7946,988.2818,988.6094,988.748,988.8236,988.8698,988.9454,988.9664,988.9832,988.9748,988.9916,989,989,988.9958,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989
43,367.2365,590.0625,736.0389,835.6613,896.1107,938.8484,965.2332,983.19,993.5444,1000.0331,1004.8147,1007.3646,1009.2351,1010.1381,1010.9121,1011.3378,1011.57,1011.7291,1011.8667,1011.914,1011.957,1011.9742,1011.9957,1011.9957,1011.9957,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012
44,361.8912,582.516,728.1956,823.1784,884.4748,922.1652,947.5136,963.5296,973.6584,979.7436,983.4352,985.8288,987.5492,988.4336,989.1464,989.4764,989.6084,989.7932,989.8724,989.9296,989.9296,989.9692,989.9912,989.9912,989.9956,990,990,989.9956,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990
45,375.961,606.901,753.277,847.39,908.896,946.696,971.3515,986.6425,995.665,1002.2305,1006.3795,1008.3955,1009.8085,1010.641,1011.307,1011.586,1011.685,1011.8515,1011.883,1011.9595,1011.9775,1011.955,1011.991,1011.9955,1011.9865,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012
46,374.8642,597.771,741.8384,833.981,890.0504,927.223,949.2616,964.3818,973.2368,978.812,981.9768,984.0882,985.0266,985.873,986.3836,986.6136,986.7976,986.9126,986.931,986.9724,986.9586,986.9586,986.9954,986.9954,987,987,986.9954,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
47,384.3147,617.7778,765.7761,857.882,913.8449,949.9832,972.3082,986.5351,995.0468,1000.1698,1003.3658,1005.274,1006.3644,1006.872,1007.389,1007.671,1007.8073,1007.8731,1007.9342,1007.9577,1008,1007.9859,1007.9953,1008,1007.9953,1007.9953,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008
48,380.168,608.384,749.384,838.8512,894.3632,926.7728,948.0512,960.68,968.3024,973.16,975.8432,977.552,978.6128,979.3232,979.5968,979.7648,979.8896,979.9184,979.9568,979.9616,979.9856,980,979.9952,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980
49,394.2375,626.5318,771.954,861.2173,915.8621,949.3046,969.5759,982.1885,989.2837,993.6006,996.5259,997.9567,998.6525,999.2552,999.5394,999.7746,999.8873,999.9216,999.9804,999.9853,999.9902,999.9853,999.9951,999.9902,1000,999.9951,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
50,405.615,648.605,792.245,883.865,938.235,971.42,990.465,1003.29,1010.03,1014.22,1016.48,1017.9,1018.835,1019.325,1019.63,1019.815,1019.89,1019.945,1019.955,1020,1019.995,1020,1019.995,1019.995,1020,1020,1020,1019.995,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
