"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
31,1492.326,2481.846,3205.169,3737.346,4140.129,4414.231,4630.797,4772.498,4884.036,4960.296,5013.027,5055.404,5083.955,5103.609,5118.148,5129.215,5135.384,5141.646,5145.087,5147.474,5148.063,5149.923,5150.357,5150.822,5151.287,5151.566,5151.752,5151.721,5151.876,5151.938,5151.969,5151.969,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152
32,1510.208,2518.784,3250.976,3796.128,4178.912,4457.344,4656.576,4798.368,4896.928,4976.544,5027.424,5065.024,5090.112,5107.584,5120.16,5128.576,5135.648,5137.888,5142.624,5144.352,5145.792,5146.4,5146.976,5147.392,5147.488,5147.584,5147.808,5147.808,5147.68,5147.936,5148,5147.936,5147.968,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148
33,1559.737,2574.52,3306.328,3846.934,4209.736,4487.299,4677.61,4813.735,4906.201,4978.438,5026.75,5059.09,5080.54,5100.373,5110.24,5117.83,5123.341,5126.476,5128.885,5130.205,5131.393,5132.746,5132.911,5133.34,5133.604,5133.703,5133.868,5133.901,5133.967,5133.934,5133.967,5134,5134,5134,5133.967,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134
34,1584.01,2623.492,3366.596,3899.376,4257.464,4530.382,4717.654,4850.526,4940.796,5002.2,5049.086,5082.474,5099.814,5113.006,5122.22,5131.128,5136.194,5138.574,5141.056,5142.62,5143.232,5143.3,5144.354,5144.626,5144.66,5144.864,5144.898,5144.898,5145,5144.966,5145,5144.966,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145
35,1605.455,2662.385,3398.54,3911.43,4286.175,4532.365,4719.23,4842.745,4927.025,4987.365,5026.39,5057.19,5074.2,5085.365,5094.395,5101.08,5104.02,5107.73,5108.92,5109.935,5110.565,5111.23,5111.545,5111.685,5111.755,5111.86,5111.79,5111.93,5111.965,5111.965,5112,5112,5112,5112,5111.965,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112
36,1642.332,2699.832,3444.852,3961.776,4316.808,4567.8,4740.348,4855.404,4936.152,4993.464,5029.248,5056.932,5071.62,5082.564,5091.384,5095.38,5100.024,5102.364,5104.272,5104.2,5105.244,5105.208,5105.496,5105.784,5105.928,5105.892,5105.964,5105.964,5106,5106,5105.964,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106
37,1687.372,2762.407,3495.229,4033.357,4378.826,4624.062,4782.903,4902.006,4974.896,5029.841,5060.07,5085.637,5100.141,5110.464,5117.161,5122.489,5124.561,5126.929,5127.854,5128.409,5128.964,5129.26,5129.704,5129.852,5129.889,5129.926,5129.926,5129.889,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130
38,1699.526,2791.418,3545.832,4046.938,4388.596,4623.474,4786,4903.458,4973.188,5018.256,5049.568,5070.962,5083.008,5092.736,5099.386,5102.426,5105.086,5106.378,5107.176,5108.278,5108.544,5108.62,5108.886,5108.886,5108.962,5108.886,5108.962,5108.924,5108.962,5109,5108.962,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109
39,1729.223,2836.004,3589.562,4095.275,4441.634,4671.851,4821.884,4922.465,4993.289,5038.763,5067.428,5085.602,5096.6,5104.868,5111.537,5114.54,5116.022,5118.284,5118.011,5119.103,5119.571,5119.805,5119.766,5119.883,5119.922,5120,5119.961,5120,5120,5120,5119.961,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120
40,1775.16,2886.6,3638.2,4142.8,4476.8,4697,4848.32,4944.84,5008.44,5051.52,5078.56,5095.76,5105.64,5113.6,5116.72,5120.8,5122.08,5123.68,5123.52,5124.52,5124.6,5124.92,5124.84,5124.92,5125,5125,5124.96,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125
41,1790.069,2899.283,3653.806,4143.551,4471.961,4683.808,4824.766,4913.654,4973.104,5012.751,5040.016,5054.202,5066.707,5071.135,5076.26,5078.105,5079.663,5080.77,5080.934,5081.303,5081.713,5081.672,5081.918,5081.918,5081.918,5082,5081.959,5082,5082,5082,5082,5081.959,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082
42,1819.58,2966.894,3719.408,4203.458,4529.042,4744.376,4876.802,4960.046,5020.358,5052.278,5078.234,5093.27,5102.51,5108.306,5111.12,5113.724,5114.27,5115.614,5115.908,5116.412,5116.706,5116.916,5116.874,5116.916,5116.958,5117,5117,5117,5117,5116.958,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117
43,1864.638,2999.451,3748.339,4236.518,4540.614,4751.056,4885.388,4969.023,5018.516,5048.186,5069.256,5084.65,5091.143,5095.357,5098.711,5101.119,5102.452,5103.011,5103.14,5103.441,5103.914,5103.828,5103.957,5103.957,5103.957,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104
44,1894.164,3030.684,3774.856,4252.696,4563.468,4756.1,4884.58,4956.784,5007.12,5032.948,5055.784,5068.368,5074,5076.992,5080.952,5082.8,5083.9,5084.164,5084.736,5084.516,5084.868,5084.736,5084.956,5085,5084.956,5085,5084.956,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085
45,1919.235,3101.34,3820.71,4294.695,4598.175,4797.435,4914.21,4982.7,5034,5061.945,5078.91,5091.105,5096.055,5100.33,5101.905,5103.615,5105.1,5105.55,5105.505,5105.82,5105.64,5106,5105.955,5106,5105.955,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106
46,1937.834,3107.568,3821.856,4317.276,4600.774,4783.21,4894.3,4969.234,5011.508,5036.026,5050.654,5062.476,5067.352,5069.928,5073.654,5074.206,5075.126,5075.356,5075.77,5075.954,5075.816,5076,5075.954,5076,5076,5076,5075.908,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076
47,1978.809,3154.326,3890.158,4340.136,4632.993,4811.17,4920.398,4989.112,5029.297,5053.878,5067.038,5075.357,5081.185,5083.112,5085.556,5085.791,5086.872,5087.53,5087.953,5087.812,5087.953,5088,5087.953,5088,5087.953,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088
48,2002.448,3218.384,3932.624,4387.568,4661.072,4836.56,4944.8,5005.568,5041.376,5062.304,5078.528,5086.064,5090,5091.968,5094.032,5094.944,5095.664,5095.568,5095.856,5095.808,5095.952,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096
49,2046.859,3244.811,3963.592,4406.993,4684.921,4853.579,4952.902,5012.633,5048.844,5071.09,5083.34,5089.465,5095.002,5097.795,5098.089,5099.216,5099.461,5099.657,5099.853,5099.853,5100,5099.951,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100
50,2055.6,3272.45,4010.05,4447.4,4705.25,4870,4966.15,5021.05,5053.6,5072.7,5085.95,5091.25,5094.95,5097,5098.3,5099.25,5099.85,5099.75,5099.9,5099.9,5099.9,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100
