"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
37,22.3611,36.0215,46.9476,54.8656,60.978,64.8112,68.3965,70.3612,71.8671,73.0437,74.0464,74.5089,74.9788,75.2156,75.4894,75.6263,75.7854,75.7965,75.9112,75.9445,75.9556,75.9519,75.9741,75.9778,75.9852,75.9889,75.9889,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
38,22.7632,37.7124000000001,48.9946,57.0924,63.0926,67.1852,70.4608,72.414,74.257,75.2412,76.1152,76.6662,77.0082,77.3806,77.5212,77.715,77.772,77.8214,77.8936,77.943,77.962,77.9582,77.9924,77.9962,77.9924,77.9924,78,77.9962,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
39,24.1715,39.7676,50.6174,59.4587,64.7432,69.6533,72.2546,74.6999,76.3418,77.504,78.2879,78.7793,79.0991,79.3799,79.5944,79.7582,79.7972,79.8869,79.9142,79.9454,79.9727,79.9688,79.9649,79.9883,79.9922,79.9883,80,80,80,80,79.9961,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
40,24.556,40.9,53.256,60.948,67.688,71.584,74.56,76.684,78.388,79.316,80.336,80.896,81.12,81.48,81.576,81.724,81.816,81.852,81.908,81.956,81.964,81.968,81.968,81.988,81.996,81.992,81.992,82,81.996,82,81.996,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
41,25.8292,42.1758999999999,55.0991,62.8112,69.7648,73.7336,76.8127,78.9078,80.7364,81.6015,82.36,82.8069,83.1677,83.5326,83.6351,83.7417,83.8442,83.8688,83.8852,83.9672,83.9508,83.9795,83.9877,83.9836,83.9959,83.9836,83.9959,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
42,26.6078,43.916,56.6042,64.958,71.8124,75.9158,79.0784,81.3506,82.6106,83.7656,84.446,85.0004,85.1978,85.559,85.6766,85.748,85.874,85.9118,85.9328,85.9496,85.9916,85.9748,85.979,85.9874,86,86,86,86,86,86,86,86,85.9958,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
43,28.0838,46.0062,58.4074,67.3342,73.5692,78.282,81.3608,83.1496,84.7664,85.6995,86.4778,87.0884,87.3034,87.5184,87.699,87.8237,87.914,87.9097,87.9312,87.9656,87.9914,87.9785,87.9828,87.9957,87.9914,88,88,87.9957,88,87.9957,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
44,28.1228,47.3992,59.6576,69.6016,75.5812,80.3596,83.202,85.446,86.986,88.0112,88.6448,89.0804,89.3488,89.5556,89.758,89.8548,89.8856,89.9472,89.934,89.9736,89.9956,89.9868,89.9956,90,90,90,90,89.9956,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
45,29.432,48.521,62.0615,71.759,78.167,81.884,85.439,87.6215,89.03,90.038,90.713,91.064,91.37,91.5545,91.748,91.8245,91.874,91.9235,91.964,91.9865,91.9865,91.991,91.9955,92,91.9955,91.9955,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
46,30.4188,50.5254,64.33,73.921,79.8964,84.5194,87.7164,89.7864,91.1526,92.1462,92.7718,93.1306,93.5262,93.6504,93.7516,93.8298,93.8988,93.9356,93.954,93.977,93.9908,93.9816,93.9862,94,93.9954,93.9954,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
47,31.14,52.0926,66.1973,76.4809,82.3277,86.8585,90.1391,91.7418,93.2646,94.1388,94.6088,95.2433,95.4877,95.6851,95.8214,95.9013,95.8778,95.9248,95.9624,95.9812,95.9765,95.9953,95.9906,95.9906,96,96,95.9953,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
48,33.008,53.288,67.6256,77.9696,84.6608,88.9376,91.9712,93.8336,95.312,96.2192,96.8,97.328,97.5344,97.6928,97.808,97.88,97.9184,97.928,97.952,97.9856,97.9904,97.9856,97.9952,97.9904,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
49,33.8598,55.851,69.8503,79.7630000000001,86.6769,91.229,94.0465,96.1731,97.3295,98.3291,98.7848,99.2748,99.5394,99.7256,99.8432,99.8334,99.9559,99.9608,99.9657,99.9559,99.9853,100,99.9951,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
50,34.57,57.115,71.75,82.03,88.58,93.475,96.375,98.43,99.51,100.33,100.91,101.355,101.51,101.755,101.81,101.9,101.94,101.955,101.975,101.98,101.995,101.99,102,101.995,101.995,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
