"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
12,984.5468,1490.5376,1941.2684,2347.2344,2707.4828,3030.1964,3316.622,3570.7556,3797.2064,3996.872,4171.6892,4328.9924,4467.7232,4588.6172,4694.3048,4791.0632,4871.8424,4945.28,5007.8936,5062.8668,5112.2228,5154.5,5190.0116,5221.1132,5249.3756,5272.3184,5293.0856,5310.2108,5325.9944,5338.4444,5348.8868,5358.9956,5366.606,5373.494,5379.428,5384.1344,5388.356,5391.68,5394.5228,5397.1172,5398.9052,5400.896,5401.9724,5403.098,5404.2008,5404.8896,5405.6936,5406.1184,5406.5036,5406.7856,5407.0532,5407.2464,5407.436,5407.5572,5407.664,5407.7252,5407.8092,5407.826,5407.8812,5407.9232,5407.9304,5407.9544,5407.9616,5407.9616,5407.976,5407.982,5407.9892,5407.9928,5407.9976,5407.9988,5407.9988,5408,5407.9988,5408,5407.9988,5408,5407.9988,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408
13,993.0591,1535.7467,2014.3924,2437.1056,2812.5859,3137.4234,3431.0024,3684.9002,3910.9728,4103.8642,4275.7125,4427.5122,4557.2717,4672.6532,4768.8103,4856.4888,4932.2879,4995.1949,5053.5142,5099.5524,5141.6308,5177.1949,5208.2402,5235.2334,5257.037,5275.4463,5292.6388,5305.7688,5318.0031,5327.0875,5335.2554,5342.3989,5348.2931,5352.9627,5357.3918,5360.5612,5363.5369,5366.1447,5367.8217,5369.3219,5370.9443,5371.7282,5372.6681,5373.4338,5373.8888,5374.3087,5374.6428,5374.96,5375.2031,5375.3994,5375.4878,5375.6542,5375.7426,5375.792,5375.8414,5375.8973,5375.8999,5375.9389,5375.961,5375.9545,5375.9766,5375.9805,5375.9831,5375.9935,5375.9922,5375.9961,5375.9974,5375.9974,5375.9987,5376,5376,5375.9987,5376,5376,5375.9987,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376
14,1010.9512,1591.0944,2091.9654,2530.7814,2915.0324,3250.5998,3545.3012,3797.2046,4019.7388,4211.641,4374.3602,4518.542,4639.8352,4747.8074,4837.4396,4919.0022,4985.6002,5041.3244,5092.7926,5135.0348,5169.8752,5200.1992,5224.8294,5247.515,5265.4826,5281.1794,5293.869,5304.6714,5313.3444,5320.7378,5326.9412,5331.9812,5336.4864,5340.0018,5342.8424,5345.0614,5347.1194,5348.7434,5350.0972,5351.0282,5351.7912,5352.5318,5353.0568,5353.5048,5353.8408,5354.0998,5354.3392,5354.44,5354.6136,5354.7228,5354.7872,5354.8446,5354.8642,5354.8936,5354.916,5354.9384,5354.9622,5354.9692,5354.979,5354.9888,5354.9874,5354.993,5354.9958,5354.9972,5354.993,5354.9972,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355
15,1031.265,1634.6505,2164.929,2617.5285,3012.9915,3353.1105,3646.146,3895.8195,4111.935,4297.3665,4455.12,4591.353,4707.333,4806.651,4890.5145,4960.95,5020.5075,5073.1155,5116.587,5151.288,5181.495,5207.0385,5228.2005,5245.9785,5260.317,5273.5815,5282.469,5291.5065,5298.084,5304.168,5308.9185,5312.6325,5315.5035,5318.0085,5319.99,5321.6145,5323.1715,5324.22,5324.9715,5325.666,5326.1535,5326.6155,5326.827,5327.166,5327.343,5327.4855,5327.637,5327.6985,5327.799,5327.8575,5327.8965,5327.892,5327.9325,5327.964,5327.9775,5327.979,5327.988,5327.988,5327.9955,5327.9925,5327.994,5327.9985,5328,5328,5327.9985,5328,5328,5327.9985,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328
16,1053.5056,1688.0064,2237.0208,2703.2592,3104.7824,3443.68,3738.2128,3985.512,4197.6288,4376.7856,4527.5216,4655.4896,4764.7632,4854.8368,4932.8848,4996.192,5049.152,5094.8096,5132.2112,5161.8704,5187.9632,5209.808,5226.9792,5241.2912,5253.6528,5262.7696,5271.472,5277.488,5283.088,5287.1872,5290.528,5293.2704,5295.7776,5297.5408,5298.9376,5300.1552,5300.8896,5301.56,5302.112,5302.496,5302.8704,5303.2128,5303.4,5303.5632,5303.6512,5303.704,5303.8208,5303.8736,5303.8784,5303.9152,5303.9504,5303.9536,5303.9776,5303.984,5303.984,5303.9952,5303.9904,5303.9952,5303.9984,5303.9952,5304,5304,5303.9984,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304
17,1074.2524,1745.4192,2313.2617,2793.9214,3201.1717,3542.0455,3831.8292,4078.1915,4282.2731,4457.1827,4599.2313,4722.5697,4820.7379,4906.3295,4976.8149,5033.3093,5080.2633,5119.0607,5152.0169,5179.1047,5200.8018,5217.6845,5232.9352,5244.7842,5254.1512,5262.2993,5267.8294,5272.8631,5277.3341,5280.1289,5282.7214,5285.0028,5286.4223,5287.546,5288.7683,5289.3905,5290.1096,5290.47,5290.844,5291.0769,5291.3438,5291.5002,5291.6396,5291.7518,5291.83,5291.8521,5291.9116,5291.9235,5291.9388,5291.9626,5291.983,5291.9779,5291.9813,5291.9847,5291.9966,5291.9983,5292,5291.9983,5291.9983,5291.9949,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292
18,1102.5628,1796.7652,2379.5512,2869.4248,3278.8222,3623.614,3911.4988,4150.0078,4350.9958,4512.1444,4650.6886,4761.9448,4855.777,4929.9946,4994.5912,5046.1648,5087.446,5121.889,5149.4506,5172.8434,5190.9388,5205.4252,5217.3214,5226.6994,5233.9732,5240.743,5245.5346,5249.4136,5252.4448,5254.819,5256.5416,5257.9726,5259.3154,5260.2046,5260.8112,5261.3656,5261.7418,5262.0442,5262.2926,5262.5158,5262.6166,5262.7066,5262.7768,5262.8722,5262.8776,5262.9118,5262.9532,5262.9712,5262.9694,5262.9856,5262.9856,5262.9874,5262.9928,5263,5263,5262.9928,5263,5263,5262.9982,5263,5263,5263,5263,5263,5262.9982,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263
19,1132.3925,1854.6395,2455.3359,2953.3772,3371.8009,3713.9035,3998.2708,4229.6547,4424.1691,4582.1427,4712.6347,4817.4102,4903.3111,4973.423,5031.2837,5077.486,5113.7665,5144.8258,5167.9602,5187.192,5202.4338,5215.1961,5225.3345,5232.2999,5238.9423,5243.7208,5247.3479,5250.1409,5252.6223,5254.471,5255.5901,5256.6693,5257.5034,5258.0601,5258.5161,5258.9455,5259.202,5259.3977,5259.5896,5259.7036,5259.7378,5259.8442,5259.8784,5259.9107,5259.9354,5259.9487,5259.9696,5259.9753,5259.9886,5259.9943,5259.9905,5259.9981,5259.9962,5260,5260,5260,5259.9962,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260
20,1159.024,1908.898,2527.278,3037.456,3457.452,3792.148,4074.59,4303.068,4489.746,4639.75,4761.202,4860.104,4938.96,5002.804,5053.918,5096.89,5128.332,5154.846,5175.296,5192.22,5204.51,5215.22,5222.71,5229.304,5234.04,5237.852,5240.778,5242.968,5244.692,5245.952,5247.014,5247.692,5248.264,5248.748,5249.04,5249.302,5249.478,5249.622,5249.742,5249.82,5249.878,5249.904,5249.926,5249.928,5249.958,5249.986,5249.984,5249.99,5249.992,5249.996,5249.998,5250,5249.996,5249.996,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250
21,1187.8594,1962.0307,2599.1077,3112.5325,3527.7508,3870.2461,4145.5351,4363.2547,4544.8984,4683.9016,4802.6755,4893.0658,4967.0341,5023.1335,5069.8207,5106.9193,5135.2105,5157.7435,5175.2323,5189.4199,5200.3147,5208.6265,5215.0336,5220.3256,5223.9901,5226.9826,5229.175,5230.5652,5232.0856,5233.0411,5233.8874,5234.3704,5234.8576,5235.1516,5235.3406,5235.5863,5235.6976,5235.7648,5235.8236,5235.8803,5235.937,5235.9328,5235.958,5235.9685,5235.9811,5235.9853,5235.9937,5236,5236,5235.9979,5236,5236,5236,5235.9979,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236
22,1218.749,2016.0664,2661.8456,3183.3798,3599.5362,3934.8954,4206.8528,4420.6642,4591.8506,4727.5158,4834.5216,4918.6958,4986.3216,5037.7312,5079.881,5111.9658,5136.8852,5157.3144,5172.2832,5183.5824,5192.466,5199.3586,5205.017,5209.1508,5211.9778,5214.3538,5215.9664,5217.227,5218.2566,5219.0662,5219.4842,5220.01,5220.2168,5220.4962,5220.626,5220.6854,5220.8064,5220.8658,5220.8988,5220.9054,5220.956,5220.9604,5220.9824,5220.9846,5220.9934,5220.9934,5220.9912,5220.9912,5221,5220.9978,5221,5220.9978,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221
23,1246.8871,2066.7635,2725.1086,3252.0938,3670.5512,4001.9283,4265.2714,4472.299,4637.1676,4762.7936,4863.3266,4942.8698,5003.5737,5050.4707,5087.779,5116.5152,5138.8781,5155.56,5168.6424,5178.8797,5185.69,5191.463,5195.764,5198.7103,5201.1759,5203.2574,5204.2579,5205.3389,5206.1301,5206.6844,5206.9535,5207.3928,5207.4572,5207.6389,5207.7355,5207.7746,5207.885,5207.9034,5207.9264,5207.9609,5207.9632,5207.9701,5207.9862,5207.9977,5207.9977,5207.9931,5207.9977,5207.9954,5207.9977,5208,5208,5208,5208,5208,5207.9977,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208
24,1274.6512,2125.8808,2794.9144,3320.092,3741.8824,4066.4416,4323.5968,4522.1992,4680.3832,4798.684,4894.3864,4966.8304,5021.812,5064.856,5098.192,5124.2056,5142.5896,5156.3416,5167.5352,5176.4896,5182.3744,5186.8552,5190.46,5192.9704,5194.9432,5196.3232,5197.3,5198.0656,5198.4688,5199.0448,5199.2824,5199.52,5199.6736,5199.7648,5199.844,5199.8992,5199.9136,5199.9616,5199.9712,5199.9736,5199.988,5199.9928,5199.9928,5199.9976,5199.9952,5200,5199.9976,5199.9976,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
25,1312.135,2178.205,2856.775,3396.51,3809.49,4129.9725,4381.5725,4573.0825,4725.805,4838.7625,4926.41,4993.4075,5045.24,5084.295,5113.46,5135.4925,5152.73,5164.4125,5173.8225,5180.77,5186.145,5189.79,5192.8925,5194.7425,5196.3875,5197.18,5197.84,5198.69,5199.05,5199.4175,5199.5475,5199.615,5199.7575,5199.84,5199.8875,5199.925,5199.945,5199.9675,5199.9775,5199.985,5199.99,5199.9975,5199.9975,5200,5199.9975,5199.9975,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
26,1339.3098,2227.4542,2920.349,3451.737,3864.2998,4184.378,4425.0028,4611.2304,4751.8202,4859.6916,4941.42,5002.767,5048.891,5084.2822,5109.7934,5131.09,5144.3734,5155.1088,5162.8438,5168.4078,5172.9682,5176.122,5178.683,5179.9492,5181.1634,5182.063,5182.5492,5183.0952,5183.2616,5183.5164,5183.688,5183.7972,5183.831,5183.896,5183.922,5183.9454,5183.9688,5183.9922,5183.9922,5183.9948,5183.9896,5184,5183.9974,5183.9948,5184,5183.9974,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184
