"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
37,159.594,259.2498,330.7634,381.1537,416.9845,441.978,458.1433,469.3321,477.0947,482.5633,486.4224,489.1641,490.6404,491.854,492.4645,492.9603,493.3969,493.6078,493.7632,493.8261,493.8779,493.9223,493.9778,493.9815,493.9741,493.9815,493.9963,493.9963,493.9963,493.9963,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
38,164.772,272.711,344.227,395.4396,430.8024,456.5398,472.5454,483.592,491.3706,496.8806,499.8142,502.3298,503.9676,505.0734,505.6852,506.0614,506.4794,506.7264,506.772,506.8632,506.9088,506.9544,506.9658,506.9734,506.9924,506.981,506.9924,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507
39,159.8997,262.0485,331.6986,379.2513,411.5628,433.9566,449.3811,459.72,466.4865,470.8623,473.9628,475.9206,477.3519,478.2567,478.8612,479.2434,479.6061,479.7699,479.8128,479.9298,479.9376,479.9688,479.9532,479.9922,479.9844,479.9883,479.9883,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,479.9961,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480
40,164.676,271.692,344.032,392.556,425.388,447.352,462.248,472.928,478.984,483.552,486.532,488.472,489.596,490.392,491.008,491.384,491.568,491.76,491.852,491.912,491.928,491.964,491.992,491.992,491.996,491.98,491.996,491.996,492,491.996,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492
41,171.777,282.5426,356.8018,403.6689,438.6009,460.5851,475.8699,485.9108,491.8394,496.169,499.1251,500.8389,501.9869,502.6716,503.221,503.467,503.5777,503.7868,503.8893,503.9303,503.9221,503.9631,503.9795,503.9836,503.9918,504,503.9877,504,504,504,504,504,503.9959,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
42,165.7154,268.4558,337.5458,384.653,413.927,435.1244,448.3712,456.599,462.3656,466.5068,468.4262,470.1944,471.2486,471.866,472.328,472.5296,472.7438,472.8572,472.9286,472.9496,472.9454,472.9832,472.9958,473,473,472.9916,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473
43,172.6886,278.8814,350.0378,396.28,425.9156,447.0286,459.7093,469.0618,474.4325,477.7908,479.8978,481.5619,482.6154,483.0454,483.2862,483.6861,483.7463,483.8495,483.9226,483.9398,483.9699,483.9871,484,483.9871,483.9914,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484
44,179.1636,288.7412,360.7164,408.6368,439.34,459.1356,472.1992,480.9684,485.8832,489.3064,491.3392,492.558,493.5964,494.1464,494.472,494.6612,494.8108,494.868,494.8944,494.9604,494.978,494.9868,494.9912,494.9912,494.9956,495,494.9956,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495
45,185.9555,300.242,372.2735,420.491,451.5815,470.612,484.1075,492.518,497.2835,500.897,502.5035,503.9615,504.7445,505.298,505.5095,505.6805,505.8245,505.919,505.946,505.9775,505.991,505.991,505.9955,505.9955,506,505.9955,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
46,174.7352,281.4552,350.101,392.881,421.8932,440.1598,450.4408,458.477,462.8378,465.3862,467.447,468.3854,468.896,469.3376,469.5446,469.8298,469.8896,469.9264,469.954,469.9816,469.9908,469.977,470,469.9908,469.9954,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470
47,181.2727,289.5748,360.2346,404.8282,432.1493,450.6203,461.9144,468.6166,472.9594,475.9674,477.6218,478.3973,478.8767,479.5394,479.6522,479.7791,479.8684,479.9765,479.953,479.9718,479.9953,479.9953,480,480,479.9906,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480
48,185.3728,300.8512,370.7296,416.4496,444.0832,462.3904,472.8976,479.2,483.4,486.16,487.5712,488.6656,489.1456,489.472,489.7072,489.832,489.9136,489.9328,489.9664,489.9712,489.9856,490,490,489.9904,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490
49,193.0738,309.7918,383.0811,425.9855,455.0131,471.8985,483.2616,490.0383,493.875,496.4916,498.0351,498.8387,499.2993,499.5051,499.7795,499.8677,499.8873,499.9461,499.9755,499.9951,499.9902,499.9951,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
50,201.05,318.59,393.135,438.985,466.265,484.19,494.115,500.275,504.265,506.765,507.805,508.93,509.325,509.585,509.835,509.86,509.925,509.965,509.965,509.98,510,510,509.995,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510
